player_id,season,role,handler_index,confidence,evidence,source,overridden,note
-1067253027997611,2026,unknown,0.0,0.0,0.0,none,0,
-106783630627014,2026,unknown,0.0,0.0,0.0,none,0,
-1067951230304735,2026,unknown,0.0,0.0,0.0,none,0,
-1068993286166340,2026,unknown,0.0,0.0,0.0,none,0,
-1069640334307570,2025,unknown,0.0,0.0,0.0,none,0,
-1070501370524372,2025,unknown,0.0,0.0,0.0,none,0,
-1070719951784215,2026,unknown,0.0,0.0,0.0,none,0,
-1071161248126,2026,unknown,0.0,0.0,0.0,none,0,
-1072447392572798,2025,unknown,0.0,0.0,0.0,none,0,
-1073044777222334,2026,unknown,0.0,0.0,0.0,none,0,
-1073533290969390,2025,unknown,0.0,0.0,0.0,none,0,
-1074380520330336,2025,unknown,0.0,0.0,0.0,none,0,
-1074922506813339,2026,unknown,0.0,0.0,0.0,none,0,
-1076122850088157,2026,unknown,0.0,0.0,0.0,none,0,
-1076534163704402,2026,unknown,0.0,0.0,0.0,none,0,
-107827164039905,2022,unknown,0.0,0.0,0.0,none,0,
-1078362053713728,2026,unknown,0.0,0.0,0.0,none,0,
-1079552554699373,2026,unknown,0.0,0.0,0.0,none,0,
-1079583824767693,2026,unknown,0.0,0.0,0.0,none,0,
-1079985052007657,2025,unknown,0.0,0.0,0.0,none,0,
-1080162752687084,2026,unknown,0.0,0.0,0.0,none,0,
-1080194158324389,2026,unknown,0.0,0.0,0.0,none,0,
-10809209766441,2026,unknown,0.0,0.0,0.0,none,0,
-1080925318212812,2026,unknown,0.0,0.0,0.0,none,0,
-1082210694973616,2026,unknown,0.0,0.0,0.0,none,0,
-1082332610355188,2026,unknown,0.0,0.0,0.0,none,0,
-1082334270071999,2026,unknown,0.0,0.0,0.0,none,0,
-1082449503680466,2024,unknown,0.0,0.0,0.0,none,0,
-1082854319581767,2025,unknown,0.0,0.0,0.0,none,0,
-1083183015682069,2026,unknown,0.0,0.0,0.0,none,0,
-1083369058959996,2026,unknown,0.0,0.0,0.0,none,0,
-108394419590739,2025,unknown,0.0,0.0,0.0,none,0,
-1084097700606904,2026,unknown,0.0,0.0,0.0,none,0,
-1084943771488190,2026,unknown,0.0,0.0,0.0,none,0,
-1085035847237532,2026,unknown,0.0,0.0,0.0,none,0,
-1085104277017735,2025,unknown,0.0,0.0,0.0,none,0,
-1085515159105343,2025,unknown,0.0,0.0,0.0,none,0,
-1085940909902143,2026,unknown,0.0,0.0,0.0,none,0,
-1086749624405614,2026,unknown,0.0,0.0,0.0,none,0,
-1088099362213290,2026,unknown,0.0,0.0,0.0,none,0,
-1088288566367036,2026,unknown,0.0,0.0,0.0,none,0,
-1089053297423172,2024,unknown,0.0,0.0,0.0,none,0,
-1089560073522337,2026,unknown,0.0,0.0,0.0,none,0,
-1089849278098161,2026,unknown,0.0,0.0,0.0,none,0,
-109013552421392,2026,unknown,0.0,0.0,0.0,none,0,
-1090998205911228,2025,unknown,0.0,0.0,0.0,none,0,
-1092109234678022,2026,unknown,0.0,0.0,0.0,none,0,
-1092407866386189,2024,unknown,0.0,0.0,0.0,none,0,
-1092523563034020,2025,unknown,0.0,0.0,0.0,none,0,
-1092549316395941,2025,unknown,0.0,0.0,0.0,none,0,
-1092599601081404,2025,unknown,0.0,0.0,0.0,none,0,
-1092723994915171,2026,unknown,0.0,0.0,0.0,none,0,
-1093726575580323,2025,unknown,0.0,0.0,0.0,none,0,
-1094130154348114,2026,unknown,0.0,0.0,0.0,none,0,
-109436550602142,2026,unknown,0.0,0.0,0.0,none,0,
-1094441903478113,2026,unknown,0.0,0.0,0.0,none,0,
-1094745571562176,2025,unknown,0.0,0.0,0.0,none,0,
-1095318769366208,2025,unknown,0.0,0.0,0.0,none,0,
-1095349934444361,2025,unknown,0.0,0.0,0.0,none,0,
-1095452372801821,2026,unknown,0.0,0.0,0.0,none,0,
-1096228445065902,2026,unknown,0.0,0.0,0.0,none,0,
-1097346949254004,2026,unknown,0.0,0.0,0.0,none,0,
-1097611024170978,2026,unknown,0.0,0.0,0.0,none,0,
-1097734192106318,2026,unknown,0.0,0.0,0.0,none,0,
-1098556907974393,2025,unknown,0.0,0.0,0.0,none,0,
-1098684522120308,2026,unknown,0.0,0.0,0.0,none,0,
-1100313084448643,2026,unknown,0.0,0.0,0.0,none,0,
-1100878472437336,2026,unknown,0.0,0.0,0.0,none,0,
-1101317756529136,2026,unknown,0.0,0.0,0.0,none,0,
-11014559264235,2026,unknown,0.0,0.0,0.0,none,0,
-110181266097614,2025,unknown,0.0,0.0,0.0,none,0,
-110222389163780,2025,unknown,0.0,0.0,0.0,none,0,
-1102250793256194,2026,unknown,0.0,0.0,0.0,none,0,
-1102769171122333,2026,unknown,0.0,0.0,0.0,none,0,
-1102822988972785,2026,unknown,0.0,0.0,0.0,none,0,
-1103419254429759,2026,unknown,0.0,0.0,0.0,none,0,
-1103844545439123,2026,unknown,0.0,0.0,0.0,none,0,
-110466265408102,2026,unknown,0.0,0.0,0.0,none,0,
-1105011714195618,2026,unknown,0.0,0.0,0.0,none,0,
-1105111149090176,2026,unknown,0.0,0.0,0.0,none,0,
-1105874518111684,2026,unknown,0.0,0.0,0.0,none,0,
-1106167051523055,2026,unknown,0.0,0.0,0.0,none,0,
-1106424402894780,2026,unknown,0.0,0.0,0.0,none,0,
-1106712374910002,2025,unknown,0.0,0.0,0.0,none,0,
-110770058067603,2025,unknown,0.0,0.0,0.0,none,0,
-1107719964230196,2026,unknown,0.0,0.0,0.0,none,0,
-1108862278789629,2026,unknown,0.0,0.0,0.0,none,0,
-1109205684577525,2026,unknown,0.0,0.0,0.0,none,0,
-1109638279401728,2026,unknown,0.0,0.0,0.0,none,0,
-1109768361455869,2026,unknown,0.0,0.0,0.0,none,0,
-1109844081961241,2026,unknown,0.0,0.0,0.0,none,0,
-1110672578759654,2025,unknown,0.0,0.0,0.0,none,0,
-1110936337704391,2026,unknown,0.0,0.0,0.0,none,0,
-1111391505787224,2025,unknown,0.0,0.0,0.0,none,0,
-1111783991765353,2026,unknown,0.0,0.0,0.0,none,0,
-1111927755786286,2025,unknown,0.0,0.0,0.0,none,0,
-1112212344041680,2026,unknown,0.0,0.0,0.0,none,0,
-1112568382723072,2026,unknown,0.0,0.0,0.0,none,0,
-1112579556489308,2026,unknown,0.0,0.0,0.0,none,0,
-1112784984831409,2026,unknown,0.0,0.0,0.0,none,0,
-1113087136013274,2024,unknown,0.0,0.0,0.0,none,0,
-1113352319411185,2025,unknown,0.0,0.0,0.0,none,0,
-1113365788645540,2026,unknown,0.0,0.0,0.0,none,0,
-1114072230180805,2026,unknown,0.0,0.0,0.0,none,0,
-1114420649992678,2026,unknown,0.0,0.0,0.0,none,0,
-1115958898565001,2026,unknown,0.0,0.0,0.0,none,0,
-1116122923737406,2026,unknown,0.0,0.0,0.0,none,0,
-1116451392473191,2026,unknown,0.0,0.0,0.0,none,0,
-1116461770463978,2026,unknown,0.0,0.0,0.0,none,0,
-1117042608208542,2026,unknown,0.0,0.0,0.0,none,0,
-1117470623745774,2026,unknown,0.0,0.0,0.0,none,0,
-1117672254186863,2025,unknown,0.0,0.0,0.0,none,0,
-1117795164697292,2026,unknown,0.0,0.0,0.0,none,0,
-1117834244094663,2024,unknown,0.0,0.0,0.0,none,0,
